global_seqlen/max,global_seqlen/min,timing_per_token_ms/values,critic/score/min,"train/action_is_valid/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",actor/ppo_kl,critic/values/mean,"train/collision_count/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",timing_per_token_ms/adv,mfu/actor,critic/kl,critic/values/max,critic/vf_loss,critic/vpred_mean,critic/advantages/mean,response_length/min,timing_s/values,"train/action_is_effective/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",response_length/clip_ratio,timing_s/adv,prompt_length/mean,_timestamp,critic/vf_explained_var,prompt_length/max,timing_per_token_ms/update_actor,"train/total_collisions/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",timing_s/ref,_runtime,timing_per_token_ms/ref,mfu/critic,_step,critic/returns/min,global_seqlen/balanced_max,timing_s/update_actor,actor/pg_loss,critic/rewards/min,critic/returns/max,critic/advantages/max,"train/step/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",critic/rewards/mean,"train/score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",critic/kl_coeff,timing_s/update_critic,critic/rewards/max,critic/values/min,actor/pg_clipfrac,prompt_length/min,response_length/mean,critic/vf_clipfrac,actor/grad_norm,timing_s/step,critic/grad_norm,critic/advantages/min,global_seqlen/mean,timing_s/gen,actor/entropy_loss,critic/lr,timing_per_token_ms/gen,critic/score/mean,timing_s/old_log_prob,global_seqlen/minmax_diff,"train/done/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",global_seqlen/balanced_min,prompt_length/clip_ratio,"train/success/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",actor/lr,timing_per_token_ms/update_critic,critic/score/max,response_length/max,"train/potential_score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",critic/returns/mean,"val/action_is_valid/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/step/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",val/generations,"val/potential_score/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/total_collisions/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/action_is_effective/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/collision_count/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)",timing_s/testing,"val/success/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)","val/done/ActiveSpatialEnvConfig(render_backend=local,step_translation=0.2,step_rotation_deg=10.0,max_actions_per_step=5)"
41154,35061,0.04328690907498815,0.07127440720796585,1.0,0.0007261537903104909,-0.051025390625,0.01597222222222222,0.0032489252769686266,0.36730300066496285,-0.08093838393688202,4.25,0.018568007741123438,0.12508392333984375,0.05003971979022026,215,6.658392353914678,0.9104910714285714,0,0.49974968610331416,4325.5625,1773702850.0018268,-16.62528419494629,4910,0.12128457323399917,0.15625,6.751506292028353,31504.317952293,0.04389225258112308,0.3752587627618072,35,-0.03270408511161804,38529,18.655993054853752,0.29361915960907936,0.13026802241802216,1.1976182460784912,4.83736515045166,8.71875,0.737350344657898,0.3723071088944889,0.001,17.96802989486605,1.4204072952270508,-6.4375,0.0035492109309416264,2223,481.3125,0.0,6.951999187469482,592.4385445399676,27.95079803466797,-4.087604999542236,38455.0,534.5589505759999,0.5404400192201138,1e-05,34.70711275003246,0.37230706214904785,7.3292096729855984,6093,0.40625,38240,0,0.0,1e-06,0.11681205236553147,1.207314133644104,713,0.2358407312046242,0.026056936010718346,,,,,,,,,,,
40821,34040,0.04353232883275631,0.17000000178813934,0.99375,0.0001497898920206353,-0.166015625,0.009722222222222222,0.003332322195691654,0.37308240784328317,-0.06532029062509537,5.15625,0.026493605982977897,0.26275634765625,-0.856378436088562,233,6.664886608952656,0.9023933531746032,0,0.5101851928047836,4296.6875,1773703419.229419,-33.11499786376953,4906,0.1240701997163867,0.09375,7.042440429795533,32090.838130136,0.04599835684573378,0.39336082179330967,36,-0.08023492991924286,38372,18.995395716978237,0.29190098782419227,-0.00795329175889492,0.644191324710846,6.415763854980469,8.65625,0.6475274562835693,0.34234371211227327,0.001,17.132840442936867,1.536514163017273,-6.5625,0.004381002625450492,2229,487.75,0.0,54.99776840209961,569.2129039219581,30.694948196411133,-7.304139137268066,38275.5,511.49347007693723,0.5218731500208378,1e-05,32.771237190987776,0.3423437178134918,7.359718377934769,6781,0.40625,38233,0,0.0,1e-06,0.1119047461361502,0.6580603122711182,756,0.20113171510570968,0.021195711567997932,,,,,,,,,,,
43660,35027,0.04398390469754386,-0.8291783928871155,0.953125,0.00014645444758798476,0.1357421875,0.0625,0.0034301211031514366,0.3887209706279909,-0.06668630242347717,5.1875,0.027939002553466707,0.2557373046875,1.3013783693313599,200,6.921395211014897,0.8015625,0,0.5397707170341164,4396.21875,1773704005.7496638,-36.05062484741211,4918,0.11711780849267865,0.625,8.41363399499096,32698.196564111,0.053466745434037184,0.4031473806454825,37,-0.8519494533538818,39770,18.429892580024898,0.09043583646416664,-0.5152022838592529,0.6385090351104736,4.4205322265625,8.875,0.5573214888572693,0.24097999389467434,0.001,17.357682238100097,1.4398611783981323,-6.34375,0.005124268471263349,2226,521.34375,0.0,5.852519512176514,586.5033499100246,24.99915099143982,-6.262993335723877,39340.5,527.7122729681432,0.5569057837128639,1e-05,31.631737275558546,0.24097998440265656,7.113967805868015,8633,0.28125,38918,0,0.0,1e-06,0.11030415372262742,0.6357422471046448,752,0.24182975529125977,0.013792875222861767,,,,,,,,,,,
44105,39985,0.0413483363930179,-0.9608463048934937,0.990625,-0.0004925349967379589,-0.28515625,0.09097222222222223,0.0035484362380588277,0.41682179526484897,-0.09212131798267365,3.578125,0.03376005147583783,0.12433218955993652,-0.39962732791900635,255,6.97505086613819,0.8809523809523809,0,0.5985857089981437,4702.1875,1773704613.107958,-27.492080688476562,4929,0.10968425653003011,0.90625,7.361340930918232,33294.257305168,0.043638276903896094,0.4245063648448084,38,-1.0017462968826294,42854,18.50263723405078,0.054506534710526466,-0.39430296421051025,0.6126710772514343,2.892788887023926,9.5625,0.7317962646484375,0.25287855948624566,0.001,18.065313006052747,1.3544278144836426,-6.4375,0.005078716087155044,2669,569.375,0.0,7.762816429138184,607.338695917977,25.607699394226074,-5.919100284576416,42172.5,547.6085206898861,0.5376831106841564,1e-05,30.055352397908127,0.2528785467147827,8.21245612599887,4120,0.15625,41465,0,0.0,1e-06,0.10709178378121256,0.6304895877838135,709,0.23265218563698215,0.012822549790143967,,,,,,,,,,,
43961,37791,0.04136288728359771,-0.6763969659805298,0.996875,-0.0006635119643760845,-0.0927734375,0.041666666666666664,0.0034854974529776664,0.4035364148174396,-0.10710026323795319,4.84375,0.04707121755927801,0.1408710479736328,0.31486472487449646,195,6.756544912001118,0.9458333333333333,0,0.5693490379489958,4560.75,1773705209.1689038,-27.42784309387207,4923,0.11281706384526431,0.34375,6.67128572287038,33927.814765627,0.04084093911691836,0.4188459871145418,39,-0.9367997646331787,41695,18.428441744996235,0.3304994208738208,-0.2037731558084488,0.5017998218536377,4.690543174743652,9.25,0.8569008708000183,0.3253837651084806,0.001,17.49075163481757,1.387133002281189,-7.15625,0.0031477970187552273,1781,543.875,0.0,5.642324447631836,596.0461469029542,15.701496124267578,-6.041057109832764,40837.0,538.7697785969358,0.5204091854393482,1e-05,30.9566639046734,0.3253837525844574,7.345452214824036,6170,0.1875,39988,0,0.0,1e-06,0.10707661945550341,0.5191419124603271,734,0.28545139239189665,0.018296368420124054,,,,,,,,,,,
44265,41122,0.03848612714385418,-0.3499999940395355,0.996875,-0.0006623814915656112,-0.10205078125,0.059375,0.003580694362857943,0.42745485521970306,-0.09164172410964966,4.21875,0.03234477015212178,0.2178955078125,-0.41173556447029114,275,6.547644810983911,0.914719742063492,0,0.6091835319530219,4728.0,1773705842.7261977,-32.15946578979492,4929,0.10626744742796533,0.59375,6.657085557002574,34546.580064419,0.03912940432024084,0.4407210432542851,40,-0.4099862277507782,43437,18.079280830919743,-0.23739966191351414,0.08012513071298599,0.4716208577156067,4.155784606933594,9.625,0.7697219848632812,0.29321845388640855,0.001,17.35545252589509,1.3637185096740723,-6.46875,0.006002163048833609,2234,588.5625,0.0,4.529543399810791,633.5417036390863,28.835381507873535,-4.944710731506348,42532.5,577.1996848101262,0.5148804187774658,1e-05,30.64668603643019,0.2932184338569641,7.078861775808036,3143,0.15625,41159,0,0.0,1e-06,0.10201288735611055,0.49218693375587463,706,0.23469220193085247,0.016914285719394684,,,,,,,,,,,
43860,39520,0.039256163214801104,-0.019999999552965164,0.996875,0.0002583170462457929,0.1708984375,0.02291666666666667,0.003437308007085221,0.41518758753924095,-0.0958390086889267,4.71875,0.024061716627329588,0.20624208450317383,1.113735318183899,177,6.495206997031346,0.8884672619047619,0,0.5687266709282994,4619.0625,1773706461.4915452,-33.142250061035156,4918,0.10881656137299497,0.15625,6.518739321036264,35185.587235579,0.03939838943674951,0.42761930707325246,41,-0.2242262363433838,42211,18.00446179509163,0.04528486565686762,0.07308138906955719,0.5253664255142212,4.863232612609863,9.375,0.8538415431976318,0.3578643247540304,0.001,17.21314075612463,1.4734796285629272,-6.3125,0.005198979139095172,1782,551.46875,0.0,7.524044513702393,618.1361644698773,28.384955406188965,-6.014339447021484,41364.25,562.0313003221527,0.5173894874751568,1e-05,31.848546513410362,0.3578643202781677,7.283141385996714,4340,0.15625,40424,0,0.0,1e-06,0.10403392274805315,0.535117506980896,681,0.23537518803744056,0.02006063051521778,,,,,,,,,,,
43693,40661,0.04059658264032105,-0.3500000238418579,1.0,-0.0002436017257423373,-0.255859375,0.053125,0.0034984071945054003,0.4206338161061958,-0.13146057724952698,3.546875,0.021732207154855132,0.1816692352294922,-0.7519180774688721,268,6.861228432040662,0.9575148809523809,0,0.5912657999433577,4716.4375,1773707100.4985774,-15.096782684326172,4920,0.1080454312770008,0.53125,6.968197541078553,35787.355632184,0.04122949849759513,0.4325157496888087,42,-0.3765755295753479,43710,18.260758340125903,0.23545698076486588,0.06352315843105316,1.5547195672988892,5.695621013641357,9.59375,1.057590126991272,0.36273928514143494,0.001,17.656919836997986,2.3354897499084473,-6.59375,0.0030311467417050153,2227,565.125,0.0,2.8391783237457275,638.9806382779498,31.44935894012451,-6.4837327003479,42252.5,580.9278932220768,0.5231537185609341,1e-05,32.1238604966864,0.3627392649650574,7.701634931843728,3032,0.09375,41015,0,0.0,1e-06,0.10447263379088803,1.57715904712677,723,0.2584679563750485,0.023622816428542137,,,,,,,,,,,
44248,38479,0.04173582632540227,0.11569423228502274,0.9875,0.0002531853679101914,-0.0206298828125,0.021875,0.0036422825720754263,0.40840352578801475,-0.13530156016349792,4.3125,0.02164469682611525,0.174835205078125,0.6567490100860596,192,6.977938010822982,0.905952380952381,0,0.6089641500730067,4648.09375,1773707702.2672083,-32.983375549316406,4917,0.11210200560919663,0.21875,7.160369342891499,36415.850924917,0.04282696849085488,0.4267737465240088,43,-0.11173087358474731,42438,18.742670623818412,0.041078419890254736,-5.1431357860565186e-05,0.7201089859008789,4.0736002922058105,9.4375,1.05196213722229,0.34872545733056837,0.001,17.5764717948623,1.7739619016647339,-6.15625,0.0036123577738180757,1777,576.6875,0.0,6.211912631988525,601.7497419600841,29.67586040496826,-8.193524360656738,41798.25,543.1097887640353,0.47542653419077396,1e-05,29.430464330987068,0.34872546792030334,7.55525897606276,5769,0.15625,40658,0,0.0,1e-06,0.10512684020779757,0.7513918280601501,736,0.20212551826919192,0.021223144605755806,,,,,,,,,,,
43983,43172,0.041490193876226066,-0.19999998807907104,0.978125,0.0006302095134742558,-0.1904296875,0.035069444444444445,0.003445448681970813,0.3693886129547737,-0.152008518576622,3.84375,0.05316193861654028,0.278411865234375,-0.6130294799804688,466,7.24705067416653,0.9434027777777778,0,0.60181307583116,4879.25,1773708330.7624426,-18.29750633239746,4908,0.12274103327997918,0.34375,7.144902700791135,37046.158380346,0.040905385047095566,0.4443937251089832,44,-0.22272005677223206,43717,21.439053541980684,0.16808554250746965,0.17190109193325043,1.2254319190979004,5.431469917297363,9.96875,1.2001384496688843,0.3708433277196418,0.001,17.884363651974127,2.058962821960449,-6.21875,0.004862927831709385,4454,579.15625,0.0,3.5203137397766113,628.472566385055,35.723883628845215,-4.304873466491699,43667.25,566.5228214170784,0.48829586058855057,1e-05,30.568327924085597,0.3708433210849762,7.61745428503491,811,0.03125,43519,0,0.0,1e-06,0.10239002714834416,1.2457762956619263,753,0.21587581156864005,0.023080874234437943,,,,,,,,,,,
44101,43840,0.038723088008264024,-0.18940281867980957,1.0,0.0009457988198846579,0.2470703125,0.05625,0.0035647939309439696,0.43529146820063913,-0.1384003609418869,4.5,0.041680843802168965,0.33984375,1.3210512399673462,449,6.813327335054055,0.93125,0,0.6272254921495914,4897.6875,1773708961.069981,-18.138790130615234,4928,0.10524310128994627,0.5625,6.889343332964927,37655.438281157,0.03915511982361425,0.4492809610630296,45,-0.3356112241744995,43988,18.517523671966046,0.3239262563874945,-0.29943597316741943,0.8890171647071838,4.200216770172119,10.0,1.1256672143936157,0.365394493465264,0.001,17.751399129163474,2.13991641998291,-6.53125,0.0028721604321617633,4885,600.75,0.0,2.47086763381958,630.2924162689596,24.84117102622986,-4.540156841278076,43987.5,572.1450012950227,0.5217943228781223,1e-05,29.76201629707775,0.3653944730758667,7.534163411008194,261,0.0,43987,0,0.0,1e-06,0.10088888393954802,0.9207550287246704,788,0.26531963849072127,0.02163962461054325,,,,,,,,,,,
44105,43544,0.04094166727876509,-1.0243940353393555,1.0,0.0002500172422514879,-0.4921875,0.043750000000000004,0.0034353909568584236,0.43496674428624166,-0.17853698134422302,4.03125,0.16001458745449781,-0.3525390625,-1.8891966342926025,455,7.180881849024445,0.940625,0,0.6025435260962695,4897.53125,1773709570.349522,-19.84404182434082,4952,0.1050023084560097,0.4375,7.101395186968148,38270.494175659,0.040488475520506224,0.44472313922651124,46,-1.2806816101074219,43849,18.41666988702491,-0.09426112263463438,-0.43041664361953735,0.49256432056427,2.320420503616333,10.0,1.3200807571411133,0.3416145242224792,0.001,17.8350598430261,1.9455759525299072,-7.375,0.006899652420543134,4878,583.5,0.0,2.8747751712799072,609.2637112669181,86.20147705078125,-7.340060234069824,43848.25,550.8120581931435,0.49707988649606705,1e-05,29.49936044307752,0.3416144847869873,7.30301235197112,561,0.0,43848,0,0.0,1e-06,0.10168626936665717,0.5097537040710449,747,0.24816979467502404,0.017709823325276375,,,,,,,,,,,
44058,43663,0.04228413354749693,-0.20000000298023224,1.0,-0.0009514523389952956,-0.60546875,0.037500000000000006,0.0034528109300538735,0.4299221985464792,-0.15302389860153198,3.609375,0.09946953738108277,-0.0269775390625,-1.3432669639587402,418,7.409956131130457,0.940625,0,0.6050774930045009,4894.03125,1773710185.405564,-15.365547180175781,4918,0.10828294197221759,0.375,7.2908060029149055,38890.119538821,0.04160421590095357,0.4439171929302069,47,-0.24451762437820435,43814,18.975719317095354,0.18867093767039478,-0.171048104763031,1.6338741779327393,5.6889801025390625,10.0,1.2644731998443604,0.4285289932940417,0.001,17.92634708317928,2.1853127479553223,-7.53125,0.0028846855857409537,4880,582.28125,0.008154548471793532,5.000555992126465,615.041498539038,46.81614685058594,-3.473379135131836,43810.5,555.1071684630588,0.4974856302142143,1e-05,29.791615331028755,0.4285289943218231,7.7136440319009125,395,0.0,43807,0,0.0,1e-06,0.10229480993813858,1.6671009063720703,740,0.27187324197120866,0.02466568350791931,,,,,,,,,,,
43994,43728,0.04059245448760717,-3.510910749435425,0.996875,-0.00011792130680987611,0.2373046875,0.10312500000000001,0.003467848568550796,0.4290627949041213,-0.1659664660692215,4.03125,0.5898808762431145,0.6669921875,0.8962708711624146,438,7.116953267948702,0.9906250000000001,0,0.6080074859783053,4894.625,1773710805.0309312,-6.986795425415039,4909,0.10644335700190456,1.03125,7.127633246826008,39473.450051361,0.0406533691150023,0.4475908096479439,48,-3.5497536659240723,43833,18.66239445307292,0.3921271486906335,-3.005563259124756,0.803823709487915,2.2219953536987305,10.0,1.1793787479400635,0.27111644801741613,0.001,17.77969082002528,2.281257152557373,-6.21875,0.002266661380417645,4879,584.34375,0.0,3.271592855453491,619.6026162549388,91.44375991821289,-8.253738403320312,43831.75,560.4332416320685,0.47493864223361015,1e-05,29.97129480892393,0.2711164355278015,7.859895140863955,266,0.0,43830,0,0.0,1e-06,0.10140874377606005,0.8483150601387024,709,0.2383161442901824,0.014445381239056587,,,,,,,,,,,
44317,43185,0.041639589287217754,-0.05066172778606415,1.0,0.0001688705087872222,0.2578125,0.021875000000000002,0.0034102553015764522,0.42767405326767455,-0.15851466357707977,5.0625,0.06313150748610497,0.2512550354003906,1.6899211406707764,437,7.283388760173693,0.9750000000000001,0,0.5965048060752451,4894.34375,1773711388.3614292,-25.778230667114258,4909,0.10663873483650628,0.21875,7.435505687026307,40604.724436816,0.04250925127648462,0.44424391546876424,49,-0.2724854350090027,43737,18.652714303927496,-0.013038461213000119,0.07451445609331131,0.6968516111373901,4.06568717956543,10.0,1.2604657411575317,0.39648639478884107,0.001,17.868955842917785,2.000359296798706,-6.1875,0.005217173893470317,4883,571.75,0.0006886176706757396,5.169442176818848,582.5042174439877,47.28574562072754,-5.276876449584961,43728.75,522.6615938278846,0.4958985261619091,1e-05,28.566986982284906,0.39648640155792236,7.981026499997824,1132,0.0,43724,0,0.0,1e-06,0.10215793867259974,0.7278516292572021,773,0.261969694027482,0.020810909569263458,,,,,,,,,,,
43757,43295,0.0405180018772445,-0.9465000033378601,0.99375,0.00014293051935965195,-0.2431640625,0.0875,0.0033075454889176102,0.43097180031084037,-0.16453886032104492,3.9375,0.10768809402361512,-0.126617431640625,-0.7554916739463806,413,7.0581548910122365,0.9593750000000001,0,0.5761678090784699,4896.46875,1773712519.6488907,-23.748062133789062,4921,0.10685142121602711,0.875,7.025653506862,41205.538667551,0.04033142462520809,0.4429965720749086,50,-1.0124428272247314,43551,18.61330387298949,0.19380344403907657,-0.3315832018852234,0.42292332649230957,2.5455191135406494,10.0,1.1452878713607788,0.2507884033617501,0.001,17.794379100902006,2.0922579765319824,-6.46875,0.006637424579821527,4874,547.21875,0.0,4.42612886428833,1131.2645304671023,48.15803146362305,-5.446322441101074,43549.5,522.2694375030696,0.4567120410501957,1e-05,29.825220575813468,0.2507883906364441,7.508546427823603,462,0.0,43547,0,0.0,1e-06,0.10215030655289961,0.4522668719291687,702,0.24237877390795415,0.01209950540214777,1.0,10.0,0.4471658684127463,"{'artifact_path': 'wandb-client-artifact://lj00ic9xanukxwksjdvow1lhg9htkg4x9tybuiv6aohj35hxiqzxs3bztivz7sxhqj87wqpnkuoqcwk37z21o8owbj6kf5h2tch5ng34vnn9260lcrp8dlf3pp7ddkvx/val/generations.table.json', 'log_mode': 'IMMUTABLE', '_latest_artifact_path': 'wandb-client-artifact://r3wgozfjfu5emdb0s0pwyd3rh91m58hocpbajuqjbgkci8wo5836bnwe51q4j9mefifkwaqoauvkmwcdcr4c4d9p0e17algbwjqncd9iw23oy2wd0xk0nkffwu3mrip2:latest/val/generations.table.json', 'sha256': '9baf1df2b8b5533ef7b7d6be987492390fd7f8c25ff94e9a487dd1f722dcad4a', '_type': 'table-file', 'ncols': 113, 'size': 71464, 'nrows': 1, 'path': 'media/table/val/generations_49_9baf1df2b8b5533ef7b7.table.json'}",0.23868660214327636,0.0,0.9736842105263158,0.0,550.401973743923,0.0,0.0
43827,43253,0.041752163222583474,-1.6700000762939453,0.99375,-0.00025860800815280527,0.10791015625,0.09375,0.0033863548534535173,0.433884994522101,-0.16621725261211395,3.84375,0.1153112961910665,0.301513671875,0.37714946269989014,409,7.285418465035036,0.9781249999999999,0,0.5908918310888112,4893.5,1773713120.4502532,-16.619625091552734,4920,0.10542321059961464,0.9375,7.423985871952027,41787.574596715,0.042546282190312604,0.4339461206041468,51,-1.71608304977417,43625,18.395506863947958,0.38376938248984516,-0.9112733602523804,0.5926494002342224,2.447082996368408,10.0,1.1941394805908203,0.28912726902429675,0.001,18.275954682845622,2.1398634910583496,-6.1875,0.005728938500396907,4878,559.375,0.0,7.274394512176514,600.7851516918745,26.41462516784668,-8.253557205200195,43623.0,540.9316467070021,0.47313258424401283,1e-05,30.21964506743028,0.28912726044654846,7.866426269989461,574,0.0,43621,0,0.0,1e-06,0.10473806640330573,0.6183064579963684,706,0.25746343093628293,0.0146139832213521,,,,,,,,,,,
43803,43236,0.04104863052693183,0.2355438470840454,1.0,-0.0001235290983458981,-0.1796875,0.015625,0.0032982643077489942,0.42693131835213993,-0.17950786650180817,3.25,0.009303033526521176,0.11700439453125,-1.08035409450531,436,7.1518618480768055,0.99375,0,0.5746532920747995,4891.625,1773713702.485868,-26.542200088500977,4906,0.10811877201284227,0.15625,7.135843206197023,42364.340314893,0.04095669036840608,0.4406120646808522,52,-0.21881690621376038,43559,18.837425529025495,-0.01181090995669365,0.706484317779541,0.4945453107357025,7.504282474517822,10.0,1.369281530380249,0.39192176904019593,0.001,17.885507532162592,1.8013066053390503,-7.15625,0.004315912490710616,4879,553.03125,0.0,7.215033531188965,582.0154204820283,11.953589677810669,-6.774581432342529,43557.25,522.8155632140115,0.4420403391122818,1e-05,29.54260966344643,0.3919217586517334,7.602270537987351,567,0.0,43556,0,0.0,1e-06,0.10265516953069002,0.5287457704544067,645,0.21747871817770303,0.02027628757059574,,,,,,,,,,,
43574,43075,0.04220029534169082,0.2499999850988388,0.996875,0.00028629335793084465,0.1259765625,0.009375000000000001,0.003181592410686146,0.42939013951615446,-0.18719972670078278,4.40625,0.04759208811447024,0.49267578125,1.9557448625564575,415,7.323228252120316,0.98125,0,0.5521176389884204,4894.03125,1773714279.251646,-29.211374282836914,4915,0.11349573222813554,0.09375,7.240310572087765,42938.526703972,0.04172248003047088,0.43938102167416654,53,0.0,43386,19.6954818922095,0.03104064253420802,0.8181743621826172,0.5341151356697083,4.615442752838135,10.0,1.4145179986953735,0.3997050695069991,0.001,17.846789063187316,2.0366199016571045,-6.78125,0.003909870283678174,4871,528.9375,0.0,3.4911818504333496,576.749239717843,46.76278877258301,-4.0481390953063965,43383.75,516.6145078940317,0.4585570655763149,1e-05,30.521948948010852,0.39970508217811584,7.462585526052862,499,0.0,43381,0,0.0,1e-06,0.10284259119593923,0.5597288012504578,665,0.23182835210502906,0.02066294476389885,,,,,,,,,,,
